,colony_id,full_treatment,treatment,species,group,final,cage,genotype,2021.03.09,2021.03.18,2021.05.03,2023.05.13,2021.06.01,2021.06.22,2021.06.29,2021.07.15,date.planted,date.dead,days.alive,final.status
1927,OFAV-7-SS-G-2EV36,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,2EV36,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1928,OFAV-8-SS-H-2EV36,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2EV36,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1930,OFAV-10-SS-J-2EV36,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,2EV36,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1941,OFAV-1-SS-A-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1942,OFAV-2-SS-B-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1943,OFAV-3-SS-C-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1944,OFAV-4-SS-D-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1945,OFAV-5-SS-E-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1946,OFAV-6-SS-F-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1948,OFAV-8-SS-H-2EV44,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2EV44,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1964,OFAV-4-SS-D-2EV6,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,2EV6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1966,OFAV-6-SS-F-2EV6,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,2EV6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1981,OFAV-1-SS-A-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1982,OFAV-2-SS-B-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1984,OFAV-4-SS-D-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1987,OFAV-7-SS-G-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1988,OFAV-8-SS-H-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1989,OFAV-9-SS-I-2JQ31,OFAV_SS,SS,OFAV,OFAV_S,shallow,9-SS-I,2JQ31,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2001,OFAV-1-SS-A-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2002,OFAV-2-SS-B-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2004,OFAV-4-SS-D-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2005,OFAV-5-SS-E-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2006,OFAV-6-SS-F-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2008,OFAV-8-SS-H-2JQ6,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2JQ6,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2021,OFAV-1-SS-A-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2022,OFAV-2-SS-B-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2023,OFAV-3-SS-C-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2024,OFAV-4-SS-D-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2025,OFAV-5-SS-E-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2026,OFAV-6-SS-F-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2028,OFAV-8-SS-H-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2030,OFAV-10-SS-J-2JQ8,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,2JQ8,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2042,OFAV-2-SS-B-3AZ4,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,3AZ4,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2044,OFAV-4-SS-D-3AZ4,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,3AZ4,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2046,OFAV-6-SS-F-3AZ4,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,3AZ4,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2048,OFAV-8-SS-H-3AZ4,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,3AZ4,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2050,OFAV-10-SS-J-3AZ4,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,3AZ4,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2061,OFAV-1-SS-A-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2064,OFAV-4-SS-D-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2065,OFAV-5-SS-E-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2066,OFAV-6-SS-F-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2067,OFAV-7-SS-G-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2068,OFAV-8-SS-H-3EV30,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,3EV30,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2083,OFAV-3-SS-C-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2084,OFAV-4-SS-D-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2085,OFAV-5-SS-E-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2086,OFAV-6-SS-F-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2087,OFAV-7-SS-G-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2088,OFAV-8-SS-H-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2090,OFAV-10-SS-J-3JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,3JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2102,OFAV-2-SS-B-4DW11,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,4DW11,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2103,OFAV-3-SS-C-4DW11,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,4DW11,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2104,OFAV-4-SS-D-4DW11,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,4DW11,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2108,OFAV-8-SS-H-4DW11,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,4DW11,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2121,OFAV-1-SS-A-4DW14,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,4DW14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2124,OFAV-4-SS-D-4DW14,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,4DW14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2125,OFAV-5-SS-E-4DW14,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,4DW14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2126,OFAV-6-SS-F-4DW14,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,4DW14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2128,OFAV-8-SS-H-4DW14,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,4DW14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2141,OFAV-1-SS-A-4EV14,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,4EV14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2142,OFAV-2-SS-B-4EV14,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,4EV14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2143,OFAV-3-SS-C-4EV14,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,4EV14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2144,OFAV-4-SS-D-4EV14,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,4EV14,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2161,OFAV-1-SS-A-4EV15,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,4EV15,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2162,OFAV-2-SS-B-4EV15,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,4EV15,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2164,OFAV-4-SS-D-4EV15,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,4EV15,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2181,OFAV-1-SS-A-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2182,OFAV-2-SS-B-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2183,OFAV-3-SS-C-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2184,OFAV-4-SS-D-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2185,OFAV-5-SS-E-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2186,OFAV-6-SS-F-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2190,OFAV-10-SS-J-4JQ12,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,4JQ12,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2201,OFAV-1-SS-A-6JQ16,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,6JQ16,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2208,OFAV-8-SS-H-6JQ16,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,6JQ16,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2210,OFAV-10-SS-J-6JQ16,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,6JQ16,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2221,OFAV-1-SS-A-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2223,OFAV-3-SS-C-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2224,OFAV-4-SS-D-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2225,OFAV-5-SS-E-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2226,OFAV-6-SS-F-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2228,OFAV-8-SS-H-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2230,OFAV-10-SS-J-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,8EV24,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2241,OFAV-1-SS-A-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2242,OFAV-2-SS-B-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2245,OFAV-5-SS-E-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2246,OFAV-6-SS-F-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2247,OFAV-7-SS-G-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2248,OFAV-8-SS-H-9AZ10,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,9AZ10,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2261,OFAV-1-SS-A-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2262,OFAV-2-SS-B-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2263,OFAV-3-SS-C-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2264,OFAV-4-SS-D-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2265,OFAV-5-SS-E-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,5-SS-E,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2266,OFAV-6-SS-F-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2267,OFAV-7-SS-G-9AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,9AZ7,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2282,OFAV-2-SS-B-9AZ81,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9AZ81,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2283,OFAV-3-SS-C-9AZ81,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,9AZ81,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2284,OFAV-4-SS-D-9AZ81,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9AZ81,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2286,OFAV-6-SS-F-9AZ81,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,9AZ81,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2288,OFAV-8-SS-H-9AZ81,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,9AZ81,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2301,OFAV-1-SS-A-9DW32,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,9DW32,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2302,OFAV-2-SS-B-9DW32,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9DW32,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2303,OFAV-3-SS-C-9DW32,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,9DW32,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2304,OFAV-4-SS-D-9DW32,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9DW32,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2307,OFAV-7-SS-G-9DW32,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,9DW32,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2322,OFAV-2-SS-B-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2323,OFAV-3-SS-C-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2324,OFAV-4-SS-D-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2327,OFAV-7-SS-G-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2328,OFAV-8-SS-H-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2330,OFAV-10-SS-J-9DW37,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,9DW37,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2341,OFAV-1-SS-A-9EV2,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,9EV2,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2342,OFAV-2-SS-B-9EV2,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9EV2,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2344,OFAV-4-SS-D-9EV2,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9EV2,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2346,OFAV-6-SS-F-9EV2,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,9EV2,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2361,OFAV-1-SS-A-9EV41,OFAV_SS,SS,OFAV,OFAV_S,shallow,1-SS-A,9EV41,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2364,OFAV-4-SS-D-9EV41,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,9EV41,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2370,OFAV-10-SS-J-9EV41,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,9EV41,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2382,OFAV-2-SS-B-9JQ5,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,9JQ5,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2383,OFAV-3-SS-C-9JQ5,OFAV_SS,SS,OFAV,OFAV_S,shallow,3-SS-C,9JQ5,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2386,OFAV-6-SS-F-9JQ5,OFAV_SS,SS,OFAV,OFAV_S,shallow,6-SS-F,9JQ5,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2387,OFAV-7-SS-G-9JQ5,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,9JQ5,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2390,OFAV-10-SS-J-9JQ5,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,9JQ5,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2402,OFAV-2-SS-B-JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2404,OFAV-4-SS-D-JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,4-SS-D,JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2407,OFAV-7-SS-G-JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
2409,OFAV-9-SS-I-JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,9-SS-I,JQ1,alive,alive,alive,alive,alive,NA,alive,alive,2021.03.09,2021.07.15,,0
1668,OFAV-8-SS-H-0EV1,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,0EV1,alive,alive,alive,alive,dead,NA,dead,dead,2021.03.09,2021.06.01,,1
1788,OFAV-8-SS-H-2AZ7,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2AZ7,alive,alive,dead,dead,dead,NA,dead,dead,2021.03.09,2021.05.03,,1
1908,OFAV-8-SS-H-2EV34,OFAV_SS,SS,OFAV,OFAV_S,shallow,8-SS-H,2EV34,alive,alive,dead,dead,dead,NA,dead,dead,2021.03.09,2021.05.03,,1
1962,OFAV-2-SS-B-2EV6,OFAV_SS,SS,OFAV,OFAV_S,shallow,2-SS-B,2EV6,alive,alive,dead,dead,dead,NA,dead,dead,2021.03.09,2021.05.03,,1
2410,OFAV-10-SS-J-JQ1,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,JQ1,alive,alive,dead,dead,dead,NA,dead,dead,2021.03.09,2021.05.03,,1
1910,OFAV-10-SS-J-2EV34,OFAV_SS,SS,OFAV,OFAV_S,shallow,10-SS-J,2EV34,alive,dead,dead,dead,dead,NA,dead,dead,2021.03.09,2021.03.18,,1
2227,OFAV-7-SS-G-8EV24,OFAV_SS,SS,OFAV,OFAV_S,shallow,7-SS-G,8EV24,dead,dead,dead,dead,dead,NA,dead,dead,2021.03.09,2021.03.09,,1
10,OFRA-10-PP-0CX4,OFRA_PP,PP,OFRA,OFRA_P,deep,10-PP,0CX4,NA,NA,missing,missing,missing,NA,missing,missing,NA,NA,,NA
29,OFRA-9-PP-0CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,9-PP,0CX5,NA,NA,missing,missing,missing,NA,missing,missing,NA,NA,,NA
30,OFRA-10-PP-0CX5,OFRA_PP,PP,OFRA,OFRA_P,deep,10-PP,0CX5,NA,NA,missing,missing,missing,NA,missing,missing,NA,NA,,NA
