"","colony_id","species","group","genotype","treatment","full_treatment","recovered","airbrush_volume","surface_area","A","CA","di","Cdi","D2","Dsmall","chla.ug.cm2","chlc2.ug.cm2","chla.sym","sym.cm2","prot_mg.cm2","Host_AFDW_mg.cm2","Sym_AFDW_mg.cm2","CM2.year"
"950","OFRA_PS_4HS13","OFRA","OFRA_P","4HS13","PS","OFRA_PS","p",22,4.353760446,0.0938,0.0314,0.352,0.1877,3.21561100424403,0.689059500909435,5.03988072046841,1.00341992954933,2.99214999980412e-06,1684367.669,1.068748084,7.57965451000379,3.53717210466843,2.4933
"951","OFRA_PS_4HS13","OFRA","OFRA_P","4HS13","PS","OFRA_PS","p",22,4.353760446,0.0938,0.0314,0.352,0.1877,3.21561100424403,0.689059500909435,5.03988072046841,1.00341992954933,2.99214999980412e-06,1684367.669,1.068748084,7.57965451000379,3.53717210466843,3.7164
"952","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,-2.7343
"953","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,-0.9151
"954","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,0.125
"955","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,0.5398
"956","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,0.6
"957","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,0.7557
"958","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,1.4467
"959","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,3.0537
"960","OFRA_PS_4HS15","OFRA","OFRA_P","4HS15","PS","OFRA_PS","p",22.5,3.91643454,0.1064,0.0436,0.3957,0.2079,3.06401138010595,0.255334281675496,5.34693923417395,1.26246843895928,4.34571984373562e-06,1230392.07,0.940739977,5.74502133769865,6.31952347146852,4.7384
"961","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,-1.7354
"962","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,-1.1348
"963","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,-0.64
"964","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,0.4678
"965","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,1.0485
"966","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,1.46
"967","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,1.9741
"968","OFRA_PS_6EV18","OFRA","OFRA_P","6EV18","PS","OFRA_PS","p",24.5,6.197771588,0.1208,0.0574,0.4105,0.2512,4.67910112340203,2.09752808980091,5.05329475634536,1.22939348309523,1.90796019912034e-06,2648532.584,1.489887603,6.72015730309292,6.32485393232275,2.4985
"969","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,-6.3459
"970","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,-0.5604
"971","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,0.38
"972","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,0.675
"973","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,0.7698
"974","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,1.5063
"975","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,2.2054
"976","OFRA_PS_6GT17","OFRA","OFRA_P","6GT17","PS","OFRA_PS","p",14,3.158774373,0.147333333333333,0.042,0.423833333333333,0.207666666666667,2.84920634944001,1.26631393308445,2.00035390962907,0.457060185222669,2.07907869512333e-06,962134.7736,0.798022342,4.65370370408536,5.76172839553425,3.0063
"977","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,-1.6201
"978","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,-0.5963
"979","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,1.0685
"980","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,1.7068
"981","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,1.735
"982","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,2
"983","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,3.7168
"984","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,6.1254
"985","OFRA_PS_8CX24","OFRA","OFRA_P","8CX24","PS","OFRA_PS","p",30,8.317548747,0.1236,0.05123686,0.40835,0.23955,3.60683188190757,1.20227729396919,5.45229747121793,1.58177612181057,3.20115882438711e-06,1703226.166,1.117845092,5.77093101105212,3.96751507009833,7.8501
"986","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,-2.3629
"987","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,-0.5963
"988","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,-0.495
"989","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,-0.2986
"990","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,0.415
"991","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,1.0353
"992","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,1.5011
"993","OFRA_PS_8HS23","OFRA","OFRA_P","8HS23","PS","OFRA_PS","p",14,4.125348189,0.1405,0.0535,0.4475,0.2265,3.63605671879931,0.727211343759861,4.34364951652973,0.825590918381507,2.84429629610205e-06,1527143.822,0.87983138,4.41174881880982,6.44794058133744,2.5344
"994","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,-1.6201
"995","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,-0.35
"996","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,0.44
"997","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,0.4987
"998","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,0.838
"999","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,0.9408
"1000","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,1.4335
"1001","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,2.1951
"1002","OFRA_PS_8HS24","OFRA","OFRA_P","8HS24","PS","OFRA_PS","p",18.5,4.04735376,0.147,0.066,0.482,0.2501,1.97660013786391,0.247075017232988,3.22144746250202,0.820360091280975,3.12654343754201e-06,1030354.296,0.918842656,5.48506538257234,5.02797660069131,3.6633
"1003","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,-1.1142
"1004","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,-0.2854
"1005","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,-0.21
"1006","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,0.485
"1007","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,1.0693
"1008","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,2.4265
"1009","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,2.4555
"1010","OFRA_PS_9CX5","OFRA","OFRA_P","9CX5","PS","OFRA_PS","p",17.5,8.013927577,0.1144,0.04,0.3849,0.2116,3.36913451495246,1.37261035794359,4.71871725442888,1.24132329677528,3.26993694925244e-06,1443060.624,1.065929781,3.82147201927478,3.05717761541982,2.627
"1011","OFRA_PS_9CX6","OFRA","OFRA_P","9CX6","PS","OFRA_PS","p",17,6.554317549,0.1768,0.0632,0.5043,0.2578,2.74628134286022,1.0679983000012,3.89748179613769,1.08676455584407,2.64398827035285e-06,1474091.939,1.213201343,4.73352103679101,6.4842753928644,-0.315
"1012","OFRA_PS_9CX6","OFRA","OFRA_P","9CX6","PS","OFRA_PS","p",17,6.554317549,0.1768,0.0632,0.5043,0.2578,2.74628134286022,1.0679983000012,3.89748179613769,1.08676455584407,2.64398827035285e-06,1474091.939,1.213201343,4.73352103679101,6.4842753928644,0.9408
"1013","OFRA_PS_9CX6","OFRA","OFRA_P","9CX6","PS","OFRA_PS","p",17,6.554317549,0.1768,0.0632,0.5043,0.2578,2.74628134286022,1.0679983000012,3.89748179613769,1.08676455584407,2.64398827035285e-06,1474091.939,1.213201343,4.73352103679101,6.4842753928644,1.475
"1014","OFRA_PS_9CX6","OFRA","OFRA_P","9CX6","PS","OFRA_PS","p",17,6.554317549,0.1768,0.0632,0.5043,0.2578,2.74628134286022,1.0679983000012,3.89748179613769,1.08676455584407,2.64398827035285e-06,1474091.939,1.213201343,4.73352103679101,6.4842753928644,4.5658
"1015","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,-3.4835
"1016","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,-0.4446
"1017","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,-0.41
"1018","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,1.2544
"1019","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,2.3095
"1020","OFRA_PS_9GT30","OFRA","OFRA_P","9GT30","PS","OFRA_PS","p",21,6.590529248,0.1612,0.0622,0.4356,0.2716,1.82079459000073,0,1.7668801035264,0.438367677508865,3.73825842765985e-06,472647.9289,0.66465385,2.62877218931356,0.637278106500257,3.542
"1021","OFRA_PS_9GT47","OFRA","OFRA_P","9GT47","PS","OFRA_PS","p",20,6.545961003,0.1458,0.0768,0.4424,0.3002,3.51361702116147,1.98595744674344,4.56528333318375,1.15147340421759,2.9653528116743e-06,1539541.371,1.162217452,6.33978723383482,3.05531914883606,-8.345
"1022","OFRA_PS_9GT47","OFRA","OFRA_P","9GT47","PS","OFRA_PS","p",20,6.545961003,0.1458,0.0768,0.4424,0.3002,3.51361702116147,1.98595744674344,4.56528333318375,1.15147340421759,2.9653528116743e-06,1539541.371,1.162217452,6.33978723383482,3.05531914883606,0.5346
"1023","OFRA_PS_9GT47","OFRA","OFRA_P","9GT47","PS","OFRA_PS","p",20,6.545961003,0.1458,0.0768,0.4424,0.3002,3.51361702116147,1.98595744674344,4.56528333318375,1.15147340421759,2.9653528116743e-06,1539541.371,1.162217452,6.33978723383482,3.05531914883606,0.59
"1024","OFRA_PS_9GT47","OFRA","OFRA_P","9GT47","PS","OFRA_PS","p",20,6.545961003,0.1458,0.0768,0.4424,0.3002,3.51361702116147,1.98595744674344,4.56528333318375,1.15147340421759,2.9653528116743e-06,1539541.371,1.162217452,6.33978723383482,3.05531914883606,4.8578
"1025","OFAV_SP_0AZ24","OFAV","OFAV_S","0AZ24","SP","OFAV_SP","p",36,3.788300836,0.1448,0.061,0.4433,0.2674,3.95955882316839,0,10.1261757343708,4.87500882308493,NA,NA,0.714887572,5.93933823475259,10.4532352931646,NA
"1026","OFAV_SP_0AZ4","OFAV","OFAV_S","0AZ4","SP","OFAV_SP","p",27.3,5.21448468,0.1066,0.0516,0.3621,0.2429,3.83547008522422,0,5.16107374966916,-0.583356302045939,3.71999999886777e-06,1387385.417,1.381714926,8.63843749944625,11.5179166659283,-0.884
"1027","OFAV_SP_0AZ4","OFAV","OFAV_S","0AZ4","SP","OFAV_SP","p",27.3,5.21448468,0.1066,0.0516,0.3621,0.2429,3.83547008522422,0,5.16107374966916,-0.583356302045939,3.71999999886777e-06,1387385.417,1.381714926,8.63843749944625,11.5179166659283,-0.5374
"1028","OFAV_SP_0AZ4","OFAV","OFAV_S","0AZ4","SP","OFAV_SP","p",27.3,5.21448468,0.1066,0.0516,0.3621,0.2429,3.83547008522422,0,5.16107374966916,-0.583356302045939,3.71999999886777e-06,1387385.417,1.381714926,8.63843749944625,11.5179166659283,0.5489
"1029","OFAV_SP_0EV3_P1","OFAV","OFAV_S","0EV3","SP","OFAV_SP","P1",27,4.704735376,0.0998,0.0366,0.3658,0.2021,4.88869153349806,0.212551805804263,7.12675577271405,1.46557126999612,NA,NA,1.250560144,3.8737566607827,1.72166962701453,NA
"1030","OFAV_SP_0EV3_P2","OFAV","OFAV_S","0EV3","SP","OFAV_SP","P2",10.5,3.559888579,0.1156,0.0412,0.383,0.2122,4.49452269219463,0.561815336524329,5.82429043490577,1.32242200718608,NA,NA,0.642730507,2.433362676321,7.37382629188182,NA
"1031","OFAV_SP_2AZ21_P1","OFAV","OFAV_S","2AZ21","SP","OFAV_SP","P1",13,NA,0.094,0.0372,0.3379,0.2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","OFAV_SP_2AZ21_P2","OFAV","OFAV_S","2AZ21","SP","OFAV_SP","P2",20,3.782729805,0.1166,0.048,0.3749,0.2224,2.9079528718811,0,5.08882940600794,0.397728645067738,NA,NA,0.564016901,4.49410898381625,9.51693667161089,NA
"1033","OFAV_SP_2AZ7_P1","OFAV","OFAV_S","2AZ7","SP","OFAV_SP","P1",13,5.161559889,NA,NA,NA,NA,NA,NA,6.82866725524494,0.201426511046726,NA,NA,0.435888994,3.02234214762203,9.57075013413644,NA
"1034","OFAV_SP_2AZ7_P2","OFAV","OFAV_S","2AZ7","SP","OFAV_SP","P2",55.5,NA,0.116,0.0424,0.3861,0.2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","OFAV_SP_2AZ7_P3","OFAV","OFAV_S","2AZ7","SP","OFAV_SP","P3",21,NA,0.0836,0.0384,0.3247,0.2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","OFAV_SP_2AZ7_P4","OFAV","OFAV_S","2AZ7","SP","OFAV_SP","P4",12.5,NA,0.0866,0.0394,0.3216,0.2101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","OFAV_SP_2JQ31_P1","OFAV","OFAV_S","2JQ31","SP","OFAV_SP","P1",32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","OFAV_SP_2JQ31_P2","OFAV","OFAV_S","2JQ31","SP","OFAV_SP","P2",7,NA,0.127,0.055,0.4056,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","OFAV_SP_2JQ31_P3","OFAV","OFAV_S","2JQ31","SP","OFAV_SP","P3",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","OFAV_SP_2JQ8","OFAV","OFAV_S","2JQ8","SP","OFAV_SP","p",18,3.423398329,0.1166,0.0476,0.345,0.2241,2.6289666393069,0,5.70051981234112,0.663551179761062,6.74098445710419e-06,845650.9355,0.472095943,5.12648494664846,12.6190398686731,0.1369
"1041","OFAV_SP_3EV30_P1","OFAV","OFAV_S","3EV30","SP","OFAV_SP","P1",12,5.69637883,NA,NA,NA,NA,NA,NA,4.43622180935603,1.0455063080838,NA,NA,NA,1.36929095356532,6.95178484117778,NA
"1042","OFAV_SP_3EV30_P2","OFAV","OFAV_S","3EV30","SP","OFAV_SP","P2",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","OFAV_SP_3EV30_P3","OFAV","OFAV_S","3EV30","SP","OFAV_SP","P3",13,4.17270195,0.0816,0.0386,0.3137,0.2193,3.3551401868039,0,5.03763914090885,1.19229699595486,NA,NA,1.039954846,2.33661548723843,4.05013351121328,NA
"1044","OFAV_SP_3EV30_P4","OFAV","OFAV_S","3EV30","SP","OFAV_SP","P4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
